web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519894280-5395","https://www.planespotters.net/airline/Ryanair?p=3","EI-EFG","Boeing 737-8AS(WL)","Y189","29. May 2009","null","8.8 Years"
"1519894280-5379","https://www.planespotters.net/airline/Ryanair?p=3","EI-EBL","Boeing 737-8AS(WL)","Y189","06. Mar 2009","null","9.1 Years"
"1519894277-5339","https://www.planespotters.net/airline/Ryanair?p=4","EI-EMP","Boeing 737-8AS(WL)","Y189","30. Jun 2010","null","7.7 Years"
"1519894277-5314","https://www.planespotters.net/airline/Ryanair?p=4","EI-EKN","Boeing 737-8AS(WL)","Y189","25. Feb 2010","null","8.1 Years"
"1519894266-5084","https://www.planespotters.net/airline/Ryanair?p=8","EI-FZE","Boeing 737-8AS(WL)","Y189","16. Mar 2017","null","1.0 Years"
"1519894280-5400","https://www.planespotters.net/airline/Ryanair?p=3","EI-EFN","Boeing 737-8AS(WL)","Y189","08. Jul 2009","null","8.7 Years"
"1519894280-5384","https://www.planespotters.net/airline/Ryanair?p=3","EI-EBR","Boeing 737-8AS(WL)","Y189","31. Mar 2009","null","9.0 Years"
"1519894277-5300","https://www.planespotters.net/airline/Ryanair?p=4","EI-EGD","Boeing 737-8AS(WL)","Y189","30. Sep 2010","null","7.5 Years"
"1519894282-5455","https://www.planespotters.net/airline/Ryanair?p=2","EI-DWT","Boeing 737-8AS(WL)","Y189","22. Jan 2008","null","10.1 Years"
"1519894280-5366","https://www.planespotters.net/airline/Ryanair?p=3","EI-DYW","Boeing 737-8AS(WL)","Y189","16. Jan 2009","null","9.3 Years"
"1519894285-5481","https://www.planespotters.net/airline/Ryanair?p=1","EI-DCN","Boeing 737-8AS(WL)","Y189","01. Nov 2004","null","13.4 Years"
"1519894272-5196","https://www.planespotters.net/airline/Ryanair?p=6","EI-FEF","Boeing 737-8AS(WL)","Y189","26. Sep 2014","null","3.5 Years"
"1519894282-5412","https://www.planespotters.net/airline/Ryanair?p=2","EI-DLR","Boeing 737-8AS(WL)","Y189","25. Sep 2006","null","11.5 Years"
"1519894272-5222","https://www.planespotters.net/airline/Ryanair?p=6","EI-FOA","Boeing 737-8AS(WL)","Y189","18. Nov 2015","null","2.3 Years"
"1519894270-5172","https://www.planespotters.net/airline/Ryanair?p=7","EI-FTM","Boeing 737-8AS(WL)","Y189","23. Jan 2017","null","1.1 Years"
"1519894270-5184","https://www.planespotters.net/airline/Ryanair?p=7","EI-FZB","Boeing 737-8AS(WL)","Y189","09. Mar 2017","null","1.0 Years"
"1519894275-5281","https://www.planespotters.net/airline/Ryanair?p=5","EI-EVF","Boeing 737-8AS(WL)","Y189","13. Feb 2012","null","6.1 Years"
"1519894272-5193","https://www.planespotters.net/airline/Ryanair?p=6","EI-EXE","Boeing 737-8AS(WL)","Y189","03. Dec 2012","null","5.3 Years"
"1519894270-5154","https://www.planespotters.net/airline/Ryanair?p=7","EI-FRT","Boeing 737-8AS(WL)","Y189","26. May 2016","null","1.8 Years"
