web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519892978-3538","https://www.planespotters.net/airline/United-Airlines?p=7","N76529","Boeing 737-824(WL)","C16Y150","29. Dec 2010","0529","7.3 Years"
"1519892968-3352","https://www.planespotters.net/airline/United-Airlines?p=11","N588UA","Boeing 757-222(WL)","C28Y114","16. Aug 1993","5688","24.6 Years"
"1519892968-3342","https://www.planespotters.net/airline/United-Airlines?p=11","N502UA","Boeing 757-222(WL)","C28Y114","14. Sep 1989","5302","28.5 Years"
"1519892988-3777","https://www.planespotters.net/airline/United-Airlines?p=3","N471UA","Airbus A320-232","C12Y138","06. Jan 2009
(27. Mar 2001)","4171","17.1 Years"
"1519892985-3689","https://www.planespotters.net/airline/United-Airlines?p=4","N487UA","Airbus A320-232","C12Y138","06. Jan 2009
(25. Jan 2002)","4287","16.3 Years"
"1519892973-3436","https://www.planespotters.net/airline/United-Airlines?p=9","N63890","Boeing 737-924(ER)(WL)","C20Y159","21. Sep 2015","0890","2.5 Years"
"1519892978-3567","https://www.planespotters.net/airline/United-Airlines?p=7","N87507","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0507","10.2 Years"
"1519892963-3226","https://www.planespotters.net/airline/United-Airlines?p=13","N209UA","Boeing 777-222(ER)","F8C40Y221","16. Dec 1999","2809","18.3 Years"
"1519892983-3670","https://www.planespotters.net/airline/United-Airlines?p=5","N24224","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0224","19.3 Years"
"1519892983-3677","https://www.planespotters.net/airline/United-Airlines?p=5","N27205","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0205","17.7 Years"
"1519892983-3649","https://www.planespotters.net/airline/United-Airlines?p=5","N14228","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0228","18.8 Years"
"1519892991-3806","https://www.planespotters.net/airline/United-Airlines?p=2","N","Airbus A319-132","","Due","","13.0 Years"
"1519892988-3766","https://www.planespotters.net/airline/United-Airlines?p=3","N460UA","Airbus A320-232","C12Y138","06. Jan 2009
(26. Jun 2000)","4260","17.8 Years"
"1519892983-3676","https://www.planespotters.net/airline/United-Airlines?p=5","N26232","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0232","18.7 Years"
"1519892971-3371","https://www.planespotters.net/airline/United-Airlines?p=10","N69806","Boeing 737-924(ER)(WL)","C20Y159","24. Oct 2013","0806","4.4 Years"
"1519892976-3481","https://www.planespotters.net/airline/United-Airlines?p=8","N36472","Boeing 737-924(ER)(WL)","C20Y159","30. Apr 2013","0472","4.9 Years"
"1519892983-3669","https://www.planespotters.net/airline/United-Airlines?p=5","N24212","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0212","19.7 Years"
"1519892971-3398","https://www.planespotters.net/airline/United-Airlines?p=10","N75432","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0432","9.1 Years"
"1519892983-3661","https://www.planespotters.net/airline/United-Airlines?p=5","N17233","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0233","18.7 Years"
"1519892958-3118","https://www.planespotters.net/airline/United-Airlines?p=15","N2748U","Boeing 777-322(ER)","C60Y306","(On Order)","2148",""
"1519892981-3600","https://www.planespotters.net/airline/United-Airlines?p=6","N37263","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0263","16.6 Years"
"1519892981-3598","https://www.planespotters.net/airline/United-Airlines?p=6","N37253","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0253","17.5 Years"
"1519892981-3599","https://www.planespotters.net/airline/United-Airlines?p=6","N37255","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0255","17.4 Years"
"1519892966-3280","https://www.planespotters.net/airline/United-Airlines?p=12","N644UA","Boeing 767-322(ER)(WL)","C30Y184","17. May 1991","6444","26.9 Years"
"1519892978-3532","https://www.planespotters.net/airline/United-Airlines?p=7","N76517","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0517","9.5 Years"
"1519892973-3425","https://www.planespotters.net/airline/United-Airlines?p=9","N61887","Boeing 737-924(ER)(WL)","C20Y159","20. Aug 2015","0887","2.6 Years"
"1519892958-3131","https://www.planespotters.net/airline/United-Airlines?p=15","N30913","Boeing 787-8 Dreamliner","C36Y183","16. Dec 2014","0913","3.3 Years"
"1519892968-3347","https://www.planespotters.net/airline/United-Airlines?p=11","N546UA","Boeing 757-222(WL)","C28Y114","13. Dec 1991","5946","26.3 Years"
"1519892968-3319","https://www.planespotters.net/airline/United-Airlines?p=11","N17105","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0105","23.6 Years"
"1519892971-3368","https://www.planespotters.net/airline/United-Airlines?p=10","N68880","Boeing 737-924(ER)(WL)","C20Y159","27. Apr 2015","0880","2.9 Years"
"1519892981-3589","https://www.planespotters.net/airline/United-Airlines?p=6","N35204","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0204","17.7 Years"
"1519892991-3795","https://www.planespotters.net/airline/United-Airlines?p=2","N898UA","Airbus A319-132","C8Y120","22. Nov 2017","4898","10.3 Years"
"1519892991-3833","https://www.planespotters.net/airline/United-Airlines?p=2","N422UA","Airbus A320-232","C12Y138","19. Jan 1995","4622","23.4 Years"
"1519892983-3628","https://www.planespotters.net/airline/United-Airlines?p=5","N25705","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0705","19.9 Years"
"1519892966-3279","https://www.planespotters.net/airline/United-Airlines?p=12","N643UA","Boeing 767-322(ER)","F6C26Y151","24. May 1991","6443","26.8 Years"
"1519892960-3209","https://www.planespotters.net/airline/United-Airlines?p=14","N2747U","Boeing 777-322(ER)","C60Y306","(On Order)","2147",""
"1519892966-3282","https://www.planespotters.net/airline/United-Airlines?p=12","N647UA","Boeing 767-322(ER)","F6C26Y151","06. Apr 1992","6447","26.0 Years"
"1519892966-3289","https://www.planespotters.net/airline/United-Airlines?p=12","N655UA","Boeing 767-322(ER)","F6C26Y151","11. Dec 1992","6455","25.3 Years"
"1519892988-3750","https://www.planespotters.net/airline/United-Airlines?p=3","N443UA","Airbus A320-232","C12Y138","26. May 1998","4643","19.9 Years"
"1519892960-3177","https://www.planespotters.net/airline/United-Airlines?p=14","N782UA","Boeing 777-222(ER)","F8C40Y221","07. Mar 1997","2882","21.1 Years"
"1519892988-3732","https://www.planespotters.net/airline/United-Airlines?p=3","N425UA","Airbus A320-232","C12Y138","08. Mar 1995","4625","23.2 Years"
"1519892963-3240","https://www.planespotters.net/airline/United-Airlines?p=13","N223UA","Boeing 777-222(ER)","F8C40Y221","24. Aug 2001","2823","16.6 Years"
"1519892985-3716","https://www.planespotters.net/airline/United-Airlines?p=4","N16709","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0709","19.5 Years"
"1519892968-3339","https://www.planespotters.net/airline/United-Airlines?p=11","N41135","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0135","19.1 Years"
"1519892968-3336","https://www.planespotters.net/airline/United-Airlines?p=11","N33132","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0132","19.7 Years"
"1519892971-3380","https://www.planespotters.net/airline/United-Airlines?p=10","N69830","Boeing 737-924(ER)(WL)","C20Y159","30. Jun 2014","0830","3.7 Years"
"1519892983-3674","https://www.planespotters.net/airline/United-Airlines?p=5","N26215","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0215","19.6 Years"
"1519892978-3566","https://www.planespotters.net/airline/United-Airlines?p=7","N86534","Boeing 737-824(WL)","C16Y150","18. Aug 2016","0534","1.6 Years"
"1519892981-3576","https://www.planespotters.net/airline/United-Airlines?p=6","N27246","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0246","18.4 Years"
"1519892973-3437","https://www.planespotters.net/airline/United-Airlines?p=9","N63899","Boeing 737-924(ER)(WL)","C20Y159","13. Dec 2016","0899","1.3 Years"
"1519892983-3657","https://www.planespotters.net/airline/United-Airlines?p=5","N14250","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0250","18.3 Years"
"1519892981-3619","https://www.planespotters.net/airline/United-Airlines?p=6","N73276","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0276","16.1 Years"
"1519892968-3364","https://www.planespotters.net/airline/United-Airlines?p=11","N57862","Boeing 757-33N(WL)","C24Y189","01. Oct 2010","0862","16.6 Years"
"1519892993-3847","https://www.planespotters.net/airline/United-Airlines?p=1","N813UA","Airbus A319-131","C8Y120","23. Jul 1998","4013","19.7 Years"
"1519892971-3379","https://www.planespotters.net/airline/United-Airlines?p=10","N69829","Boeing 737-924(ER)(WL)","C20Y159","24. Jun 2014","0829","3.7 Years"
"1519892988-3741","https://www.planespotters.net/airline/United-Airlines?p=3","N434UA","Airbus A320-232","C12Y138","10. Jun 1996","4634","21.9 Years"
"1519892981-3605","https://www.planespotters.net/airline/United-Airlines?p=6","N37281","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0281","14.2 Years"
"1519892973-3440","https://www.planespotters.net/airline/United-Airlines?p=9","N65832","Boeing 737-924(ER)(WL)","C20Y159","21. Aug 2014","0832","3.6 Years"
"1519892988-3770","https://www.planespotters.net/airline/United-Airlines?p=3","N464UA","Airbus A320-232","C12Y138","31. Aug 2000","4664","17.6 Years"
"1519892968-3333","https://www.planespotters.net/airline/United-Airlines?p=11","N29124","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0124","20.2 Years"
"1519892978-3571","https://www.planespotters.net/airline/United-Airlines?p=7","N87531","Boeing 737-824(WL)","C16Y150","18. Mar 2011","0531","7.0 Years"
"1519892993-3849","https://www.planespotters.net/airline/United-Airlines?p=1","N815UA","Airbus A319-131","C8Y120","11. Aug 1998","4015","19.6 Years"
"1519892985-3681","https://www.planespotters.net/airline/United-Airlines?p=4","N479UA","Airbus A320-232","C12Y138","06. Jan 2009
(17. Aug 2001)","4279","16.7 Years"
"1519892963-3244","https://www.planespotters.net/airline/United-Airlines?p=13","N227UA","Boeing 777-222(ER)","F8C40Y221","14. Jan 2002","2827","16.2 Years"
"1519892973-3453","https://www.planespotters.net/airline/United-Airlines?p=9","N67815","Boeing 737-924(ER)(WL)","C20Y159","25. Feb 2014","0815","4.1 Years"
"1519892985-3688","https://www.planespotters.net/airline/United-Airlines?p=4","N486UA","Airbus A320-232","C12Y138","06. Jan 2009
(13. Dec 2001)","4286","16.4 Years"
"1519892966-3305","https://www.planespotters.net/airline/United-Airlines?p=12","N671UA","Boeing 767-322(ER)(WL)","C30Y184","01. Oct 1999","6671","18.5 Years"
"1519892968-3344","https://www.planespotters.net/airline/United-Airlines?p=11","N510UA","Boeing 757-222(WL)","C28Y114","13. Jun 1990","5310","27.8 Years"
"1519892978-3547","https://www.planespotters.net/airline/United-Airlines?p=7","N77520","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0520","8.1 Years"
"1519892988-3739","https://www.planespotters.net/airline/United-Airlines?p=3","N432UA","Airbus A320-232","C12Y138","14. May 1996","4632","21.9 Years"
"1519892981-3606","https://www.planespotters.net/airline/United-Airlines?p=6","N37287","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0287","13.8 Years"
"1519892973-3435","https://www.planespotters.net/airline/United-Airlines?p=9","N63820","Boeing 737-924(ER)(WL)","C20Y159","28. Mar 2014","0820","4.0 Years"
"1519892966-3274","https://www.planespotters.net/airline/United-Airlines?p=12","N77867","Boeing 757-33N(WL)","C24Y189","01. Oct 2010","0867","16.0 Years"
"1519892993-3839","https://www.planespotters.net/airline/United-Airlines?p=1","N805UA","Airbus A319-131","C8Y120","12. Feb 1998","4005","20.1 Years"
"1519892963-3260","https://www.planespotters.net/airline/United-Airlines?p=13","N77022","Boeing 777-224(ER)","C50Y217","01. Oct 2010","0022","7.6 Years"
"1519892976-3484","https://www.planespotters.net/airline/United-Airlines?p=8","N37409","Boeing 737-924(WL)","C20Y159","01. Oct 2010","0409","16.3 Years"
"1519892988-3761","https://www.planespotters.net/airline/United-Airlines?p=3","N455UA","Airbus A320-232","C12Y138","09. Nov 1999","4655","18.4 Years"
"1519892971-3369","https://www.planespotters.net/airline/United-Airlines?p=10","N68891","Boeing 737-924(ER)(WL)","C20Y159","06. Oct 2015","0891","2.4 Years"
"1519892971-3401","https://www.planespotters.net/airline/United-Airlines?p=10","N75436","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0436","8.7 Years"
"1519892976-3474","https://www.planespotters.net/airline/United-Airlines?p=8","N32404","Boeing 737-924(WL)","C20Y159","01. Oct 2010","0404","16.7 Years"
"1519892968-3346","https://www.planespotters.net/airline/United-Airlines?p=11","N518UA","Boeing 757-222(WL)","C28Y114","14. Sep 1990","5318","27.5 Years"
"1519892985-3728","https://www.planespotters.net/airline/United-Airlines?p=4","N24706","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0706","19.9 Years"
"1519892983-3648","https://www.planespotters.net/airline/United-Airlines?p=5","N14219","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0219","19.6 Years"
"1519892963-3246","https://www.planespotters.net/airline/United-Airlines?p=13","N229UA","Boeing 777-222(ER)","F8C40Y221","07. Mar 2002","2029","16.1 Years"
"1519892960-3160","https://www.planespotters.net/airline/United-Airlines?p=14","N774UA","Boeing 777-222","C28Y336","29. Mar 1996","2474","23.6 Years"
"1519892978-3529","https://www.planespotters.net/airline/United-Airlines?p=7","N76514","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0514","9.6 Years"
"1519892978-3524","https://www.planespotters.net/airline/United-Airlines?p=7","N76502","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0502","11.6 Years"
"1519892960-3172","https://www.planespotters.net/airline/United-Airlines?p=14","N78009","Boeing 777-224(ER)","C50Y217","01. Oct 2010","0009","18.9 Years"
"1519892983-3656","https://www.planespotters.net/airline/United-Airlines?p=5","N14249","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0249","18.3 Years"
"1519892988-3737","https://www.planespotters.net/airline/United-Airlines?p=3","N430UA","Airbus A320-232","C12Y138","01. Feb 1996","4630","22.3 Years"
"1519892966-3301","https://www.planespotters.net/airline/United-Airlines?p=12","N667UA","Boeing 767-322(ER)(WL)","C30Y184","31. Aug 1998","6667","19.5 Years"
"1519892983-3641","https://www.planespotters.net/airline/United-Airlines?p=5","N12218","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0218","19.6 Years"
"1519892963-3250","https://www.planespotters.net/airline/United-Airlines?p=13","N69020","Boeing 777-224(ER)","C50Y217","01. Oct 2010","0020","10.9 Years"
"1519892988-3765","https://www.planespotters.net/airline/United-Airlines?p=3","N459UA","Airbus A320-232","C12Y138","06. Jan 2009
(13. Apr 2000)","4259","18.0 Years"
"1519892985-3691","https://www.planespotters.net/airline/United-Airlines?p=4","N489UA","Airbus A320-232","C12Y138","06. Jan 2009
(21. Mar 2002)","4289","16.1 Years"
"1519892960-3206","https://www.planespotters.net/airline/United-Airlines?p=14","N2644U","Boeing 777-322(ER)","C60Y306","28. Jun 2017","2144","0.7 Years"
"1519892978-3546","https://www.planespotters.net/airline/United-Airlines?p=7","N77518","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0518","9.2 Years"
"1519892973-3426","https://www.planespotters.net/airline/United-Airlines?p=9","N61898","Boeing 737-924(ER)(WL)","C20Y159","06. Dec 2016","0898","1.3 Years"
"1519892960-3185","https://www.planespotters.net/airline/United-Airlines?p=14","N791UA","Boeing 777-222(ER)","F8C40Y221","28. Aug 1997","2791","20.5 Years"
"1519892958-3148","https://www.planespotters.net/airline/United-Airlines?p=15","N27964","Boeing 787-9 Dreamliner","C48Y204","18. Feb 2016","0964","2.1 Years"
"1519892981-3586","https://www.planespotters.net/airline/United-Airlines?p=6","N33294","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0294","12.6 Years"
"1519892976-3500","https://www.planespotters.net/airline/United-Airlines?p=8","N37474","Boeing 737-924(ER)(WL)","C20Y159","15. May 2013","0474","4.8 Years"
"1519892968-3316","https://www.planespotters.net/airline/United-Airlines?p=11","N14120","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0120","20.7 Years"
"1519892993-3859","https://www.planespotters.net/airline/United-Airlines?p=1","N825UA","Airbus A319-131","C8Y120","18. Mar 1999","4025","19.0 Years"
"1519892971-3411","https://www.planespotters.net/airline/United-Airlines?p=10","N12125","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0125","20.1 Years"
"1519892976-3496","https://www.planespotters.net/airline/United-Airlines?p=8","N37466","Boeing 737-924(ER)(WL)","C20Y159","30. Jan 2013","0466","5.1 Years"
"1519892985-3709","https://www.planespotters.net/airline/United-Airlines?p=4","N14731","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0731","18.6 Years"
"1519892971-3403","https://www.planespotters.net/airline/United-Airlines?p=10","N77431","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0431","9.1 Years"
"1519892958-3137","https://www.planespotters.net/airline/United-Airlines?p=15","N24972","Boeing 787-9 Dreamliner","C48Y204","17. Jan 2018","0972","0.1 Years"
"1519892978-3534","https://www.planespotters.net/airline/United-Airlines?p=7","N76522","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0522","8.1 Years"
"1519892973-3444","https://www.planespotters.net/airline/United-Airlines?p=9","N66825","Boeing 737-924(ER)(WL)","C20Y159","20. May 2014","0825","3.8 Years"
"1519892976-3517","https://www.planespotters.net/airline/United-Airlines?p=8","N39450","Boeing 737-924(ER)(WL)","C20Y159","02. Apr 2012","0450","6.0 Years"
"1519892976-3498","https://www.planespotters.net/airline/United-Airlines?p=8","N37470","Boeing 737-924(ER)(WL)","C20Y159","26. Mar 2013","0470","5.0 Years"
"1519892971-3366","https://www.planespotters.net/airline/United-Airlines?p=10","N68842","Boeing 737-924(ER)(WL)","C20Y159","29. Jan 2015","0842","3.1 Years"
"1519892978-3525","https://www.planespotters.net/airline/United-Airlines?p=7","N76503","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0503","11.6 Years"
"1519892971-3402","https://www.planespotters.net/airline/United-Airlines?p=10","N77430","Boeing 737-924(ER)(WL)","C20Y159","01. Oct 2010","0430","9.1 Years"
"1519892971-3415","https://www.planespotters.net/airline/United-Airlines?p=10","N14102","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0102","23.8 Years"
"1519892971-3375","https://www.planespotters.net/airline/United-Airlines?p=10","N69818","Boeing 737-924(ER)(WL)","C20Y159","21. Mar 2014","0818","4.0 Years"
"1519892983-3662","https://www.planespotters.net/airline/United-Airlines?p=5","N17244","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0244","18.4 Years"
"1519892963-3231","https://www.planespotters.net/airline/United-Airlines?p=13","N214UA","Boeing 777-222","C28Y336","25. Aug 2000","2514","17.6 Years"
"1519892963-3224","https://www.planespotters.net/airline/United-Airlines?p=13","N204UA","Boeing 777-222(ER)","F8C40Y221","03. Feb 1999","2704","19.1 Years"
"1519892985-3719","https://www.planespotters.net/airline/United-Airlines?p=4","N17719","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0719","19.1 Years"
"1519892973-3459","https://www.planespotters.net/airline/United-Airlines?p=9","N68801","Boeing 737-924(ER)(WL)","C20Y159","01. Aug 2013","0801","4.6 Years"
"1519892966-3266","https://www.planespotters.net/airline/United-Airlines?p=12","N73860","Boeing 757-33N(WL)","C24Y189","01. Oct 2010","0860","16.7 Years"
"1519892968-3334","https://www.planespotters.net/airline/United-Airlines?p=11","N29129","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0129","20.0 Years"
"1519892991-3804","https://www.planespotters.net/airline/United-Airlines?p=2","N","Airbus A319-132","","Due","","13.2 Years"
"1519892971-3376","https://www.planespotters.net/airline/United-Airlines?p=10","N69819","Boeing 737-924(ER)(WL)","C20Y159","20. Mar 2014","0819","4.0 Years"
"1519892963-3251","https://www.planespotters.net/airline/United-Airlines?p=13","N74007","Boeing 777-224(ER)","C50Y217","01. Oct 2010","0007","19.1 Years"
"1519892988-3758","https://www.planespotters.net/airline/United-Airlines?p=3","N452UA","Airbus A320-232","C12Y138","06. Jan 2009
(04. Mar 1999)","4252","19.1 Years"
"1519892978-3562","https://www.planespotters.net/airline/United-Airlines?p=7","N78540","Boeing 737-824(WL)","C16Y150","28. Aug 2017","0540","0.5 Years"
"1519892960-3193","https://www.planespotters.net/airline/United-Airlines?p=14","N799UA","Boeing 777-222(ER)","F8C40Y221","08. May 1998","2799","19.9 Years"
"1519892983-3635","https://www.planespotters.net/airline/United-Airlines?p=5","N38727","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0727","18.7 Years"
"1519892960-3189","https://www.planespotters.net/airline/United-Airlines?p=14","N795UA","Boeing 777-222(ER)","F8C40Y221","09. Dec 1997","2795","20.3 Years"
"1519892963-3214","https://www.planespotters.net/airline/United-Airlines?p=13","N68061","Boeing 767-424(ER)","C39Y203","01. Oct 2010","0061","16.1 Years"
"1519892991-3800","https://www.planespotters.net/airline/United-Airlines?p=2","N","Airbus A319-133","","Due","","14.7 Years"
"1519892983-3651","https://www.planespotters.net/airline/United-Airlines?p=5","N14231","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0231","18.8 Years"
"1519892981-3581","https://www.planespotters.net/airline/United-Airlines?p=6","N33266","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0266","16.6 Years"
"1519892993-3848","https://www.planespotters.net/airline/United-Airlines?p=1","N814UA","Airbus A319-131","C8Y120","05. Aug 1998","4014","19.6 Years"
"1519892968-3365","https://www.planespotters.net/airline/United-Airlines?p=11","N57863","Boeing 757-33N(WL)","C24Y189","01. Oct 2010","0863","16.5 Years"
"1519892978-3564","https://www.planespotters.net/airline/United-Airlines?p=7","N79521","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0521","8.1 Years"
"1519892991-3801","https://www.planespotters.net/airline/United-Airlines?p=2","N","Airbus A319-132","","Due","","13.9 Years"
"1519892966-3313","https://www.planespotters.net/airline/United-Airlines?p=12","N66051","Boeing 767-424(ER)","C39Y203","01. Oct 2010","0051","17.6 Years"
"1519892976-3504","https://www.planespotters.net/airline/United-Airlines?p=8","N38443","Boeing 737-924(ER)(WL)","C20Y159","21. Dec 2010","0443","7.5 Years"
"1519892981-3611","https://www.planespotters.net/airline/United-Airlines?p=6","N38268","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0268","16.5 Years"
"1519892993-3867","https://www.planespotters.net/airline/United-Airlines?p=1","N833UA","Airbus A319-131","C8Y120","10. Jan 2001","4033","17.2 Years"
"1519892963-3243","https://www.planespotters.net/airline/United-Airlines?p=13","N226UA","Boeing 777-222(ER)","F8C40Y221","14. Jan 2002","2826","16.2 Years"
"1519892973-3458","https://www.planespotters.net/airline/United-Airlines?p=9","N68453","Boeing 737-924(ER)(WL)","C20Y159","30. May 2012","0453","5.8 Years"
"1519892993-3874","https://www.planespotters.net/airline/United-Airlines?p=1","N840UA","Airbus A319-131","C8Y120","29. Jun 2001","4040","16.8 Years"
"1519892991-3805","https://www.planespotters.net/airline/United-Airlines?p=2","N","Airbus A319-132","","Due","","13.0 Years"
"1519892971-3391","https://www.planespotters.net/airline/United-Airlines?p=10","N73406","Boeing 737-924(WL)","C20Y159","01. Oct 2010","0406","16.5 Years"
"1519892981-3574","https://www.planespotters.net/airline/United-Airlines?p=6","N27213","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0213","19.7 Years"
"1519892960-3165","https://www.planespotters.net/airline/United-Airlines?p=14","N779UA","Boeing 777-222","C28Y336","26. Jul 1996","2379","21.7 Years"
"1519892985-3687","https://www.planespotters.net/airline/United-Airlines?p=4","N485UA","Airbus A320-232","C12Y138","06. Jan 2009
(13. Dec 2001)","4285","16.4 Years"
"1519892983-3632","https://www.planespotters.net/airline/United-Airlines?p=5","N27734","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0734","18.5 Years"
"1519892960-3164","https://www.planespotters.net/airline/United-Airlines?p=14","N778UA","Boeing 777-222","C28Y336","18. Jul 1996","2478","21.7 Years"
"1519892991-3811","https://www.planespotters.net/airline/United-Airlines?p=2","N1902U","Airbus A320-232","","27. Nov 2017","","12.0 Years"
"1519892958-3142","https://www.planespotters.net/airline/United-Airlines?p=15","N26966","Boeing 787-9 Dreamliner","C48Y204","24. Jun 2016","0966","1.7 Years"
"1519892978-3523","https://www.planespotters.net/airline/United-Airlines?p=7","N76288","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0288","13.8 Years"
"1519892985-3693","https://www.planespotters.net/airline/United-Airlines?p=4","N490UA","Airbus A320-232","C12Y138","06. Jan 2009
(02. Apr 2002)","4290","16.1 Years"
"1519892993-3835","https://www.planespotters.net/airline/United-Airlines?p=1","N801UA","Airbus A319-131","C8Y120","26. Jun 1997","4001","20.7 Years"
"1519892985-3717","https://www.planespotters.net/airline/United-Airlines?p=4","N16713","Boeing 737-724(WL)","C12Y114","01. Oct 2010","0713","19.5 Years"
"1519892966-3269","https://www.planespotters.net/airline/United-Airlines?p=12","N75853","Boeing 757-324(WL)","C24Y189","01. Oct 2010","0853","16.2 Years"
"1519892960-3175","https://www.planespotters.net/airline/United-Airlines?p=14","N780UA","Boeing 777-222","C28Y336","06. Aug 1996","2480","21.6 Years"
"1519892973-3451","https://www.planespotters.net/airline/United-Airlines?p=9","N66897","Boeing 737-924(ER)(WL)","C20Y159","22. Nov 2016","0897","1.3 Years"
"1519892958-3140","https://www.planespotters.net/airline/United-Airlines?p=15","N26952","Boeing 787-9 Dreamliner","C48Y204","17. Feb 2015","0952","3.1 Years"
"1519892976-3509","https://www.planespotters.net/airline/United-Airlines?p=8","N38459","Boeing 737-924(ER)(WL)","C20Y159","23. Oct 2012","0459","5.4 Years"
"1519892991-3831","https://www.planespotters.net/airline/United-Airlines?p=2","N420UA","Airbus A320-232","C12Y138","07. Nov 1994","4620","23.7 Years"
"1519892993-3875","https://www.planespotters.net/airline/United-Airlines?p=1","N841UA","Airbus A319-131","C8Y120","20. Jul 2001","4041","16.7 Years"
"1519892963-3258","https://www.planespotters.net/airline/United-Airlines?p=13","N77014","Boeing 777-224(ER)","C50Y217","01. Oct 2010","0014","18.4 Years"
"1519892966-3276","https://www.planespotters.net/airline/United-Airlines?p=12","N78866","Boeing 757-33N(WL)","C24Y189","01. Oct 2010","0866","16.0 Years"
"1519892985-3699","https://www.planespotters.net/airline/United-Airlines?p=4","N496UA","Airbus A320-232","C12Y138","06. Jan 2009
(12. Sep 2002)","4296","15.7 Years"
"1519892971-3377","https://www.planespotters.net/airline/United-Airlines?p=10","N69824","Boeing 737-924(ER)(WL)","C20Y159","09. May 2014","0824","3.8 Years"
"1519892963-3248","https://www.planespotters.net/airline/United-Airlines?p=13","N37018","Boeing 777-224(ER)","C50Y217","01. Oct 2010","0018","15.9 Years"
"1519892983-3673","https://www.planespotters.net/airline/United-Airlines?p=5","N26210","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0210","19.8 Years"
"1519892991-3813","https://www.planespotters.net/airline/United-Airlines?p=2","N402UA","Airbus A320-232","C12Y138","06. Jan 2009
(30. Nov 1993)","4102","24.5 Years"
"1519892978-3539","https://www.planespotters.net/airline/United-Airlines?p=7","N76532","Boeing 737-824(WL)","C16Y150","14. Jun 2016","0532","1.8 Years"
"1519892993-3871","https://www.planespotters.net/airline/United-Airlines?p=1","N837UA","Airbus A319-131","C8Y120","11. Apr 2001","4037","16.9 Years"
"1519892978-3530","https://www.planespotters.net/airline/United-Airlines?p=7","N76515","Boeing 737-824(WL)","C16Y150","01. Oct 2010","0515","9.5 Years"
"1519892968-3329","https://www.planespotters.net/airline/United-Airlines?p=11","N19136","Boeing 757-224(WL)","C16Y153","01. Oct 2010","0136","19.0 Years"
"1519892988-3734","https://www.planespotters.net/airline/United-Airlines?p=3","N427UA","Airbus A320-232","C12Y138","03. Apr 1995","4627","23.1 Years"
