web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519893816-4688","https://www.planespotters.net/airline/British-Airways?p=3","G-CIVH","Boeing 747-436","F14C86W30Y145","23. Apr 1996","null","21.9 Years"
"1519893814-4591","https://www.planespotters.net/airline/British-Airways?p=4","G-CIVV","Boeing 747-436","F14C86W30Y145","22. May 1998","null","19.9 Years"
"1519893821-4756","https://www.planespotters.net/airline/British-Airways?p=1","G-DBCK","Airbus A319-131","CY144","07. Aug 2012","null","11.0 Years"
"1519893821-4754","https://www.planespotters.net/airline/British-Airways?p=1","G-DBCI","Airbus A319-131","CY144","19. Aug 2012","null","12.0 Years"
"1519893811-4536","https://www.planespotters.net/airline/British-Airways?p=5","G-ZZZA","Boeing 777-236","F17C48W24Y127","20. May 1996","null","23.1 Years"
"1519893814-4620","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIS","Boeing 777-236(ER)","F14C48W40Y122","01. Apr 1999","null","18.9 Years"
"1519893816-4669","https://www.planespotters.net/airline/British-Airways?p=3","G-XLEL","Airbus A380-841","F14C97W55Y303","22. Jun 2016","null","2.0 Years"
"1519893811-4570","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBKI","Boeing 787-9 Dreamliner","F8C42W39Y127","21. Mar 2016","null","2.0 Years"
"1519893814-4612","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIJ","Boeing 777-236(ER)","F14C48W40Y122","29. Dec 1997","null","20.2 Years"
"1519893819-4718","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYN","Airbus A320-232","CY168","12. Jan 2012","null","6.2 Years"
"1519893821-4772","https://www.planespotters.net/airline/British-Airways?p=1","G-EUPG","Airbus A319-131","CY132","25. May 2000","null","17.9 Years"
"1519893811-4547","https://www.planespotters.net/airline/British-Airways?p=5","G-STBI","Boeing 777-336(ER)","F14C56W44Y183","28. Jan 2014","null","4.1 Years"
"1519893811-4527","https://www.planespotters.net/airline/British-Airways?p=5","G-YMMK","Boeing 777-236(ER)","F12C48W32Y127","08. Dec 2000","null","17.3 Years"
"1519893811-4572","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBKK","Boeing 787-9 Dreamliner","F8C42W39Y127","22. Jun 2016","null","1.7 Years"
"1519893816-4678","https://www.planespotters.net/airline/British-Airways?p=3","G-BYGE","Boeing 747-436","F14C86W30Y145","05. Feb 1999","null","19.1 Years"
"1519893814-4628","https://www.planespotters.net/airline/British-Airways?p=4","G-YMMB","Boeing 777-236(ER)","C48W24Y203","18. Jan 2000","null","18.2 Years"
"1519893821-4793","https://www.planespotters.net/airline/British-Airways?p=1","G-EUUD","Airbus A320-232","CY168","29. Apr 2002","null","16.0 Years"
"1519893819-4719","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYO","Airbus A320-232(WL)","CY168","13. Jun 2013","null","4.8 Years"
"1519893819-4733","https://www.planespotters.net/airline/British-Airways?p=2","G-GATM","Airbus A320-232","CY177","12. Jan 2015","null","15.4 Years"
"1519893811-4537","https://www.planespotters.net/airline/British-Airways?p=5","G-ZZZB","Boeing 777-236","F17C48W24Y127","28. Mar 1997","null","22.9 Years"
"1519893811-4546","https://www.planespotters.net/airline/British-Airways?p=5","G-STBH","Boeing 777-336(ER)","F14C56W44Y183","19. Oct 2013","null","4.4 Years"
"1519893819-4736","https://www.planespotters.net/airline/British-Airways?p=2","G-GATR","Airbus A320-232","CY171","04. Dec 2015","null","15.9 Years"
"1519893819-4707","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYC","Airbus A320-232","CY168","12. Dec 2008","null","9.3 Years"
"1519893814-4600","https://www.planespotters.net/airline/British-Airways?p=4","G-BZHA","Boeing 767-336(ER)","CY259","22. May 1998","null","19.8 Years"
"1519893816-4657","https://www.planespotters.net/airline/British-Airways?p=3","G-MEDU","Airbus A321-231","C23Y131","13. Oct 2012","null","8.8 Years"
"1519893819-4726","https://www.planespotters.net/airline/British-Airways?p=2","G-EUYW","Airbus A320-232(WL)","CY168","05. Jun 2014","null","3.8 Years"
"1519893811-4557","https://www.planespotters.net/airline/British-Airways?p=5","G-ZBJG","Boeing 787-8 Dreamliner","C35W25Y154","07. Jul 2014","null","3.7 Years"
"1519893819-4738","https://www.planespotters.net/airline/British-Airways?p=2","G-GATU","Airbus A320-232","CY171","11. Aug 2016","null","11.0 Years"
"1519893816-4658","https://www.planespotters.net/airline/British-Airways?p=3","G-XLEA","Airbus A380-841","F14C97W55Y303","03. Jul 2013","null","5.5 Years"
"1519893816-4675","https://www.planespotters.net/airline/British-Airways?p=3","G-BYGB","Boeing 747-436","F14C86W30Y145","17. Jan 1999","null","19.2 Years"
"1519893816-4642","https://www.planespotters.net/airline/British-Airways?p=3","G-EUXE","Airbus A321-231","CY205","29. Oct 2004","null","13.4 Years"
"1519893814-4624","https://www.planespotters.net/airline/British-Airways?p=4","G-VIIW","Boeing 777-236(ER)","F14C48W40Y122","30. Jul 1999","null","18.6 Years"
"1519893821-4751","https://www.planespotters.net/airline/British-Airways?p=1","G-DBCF","Airbus A319-131","CY144","08. Jul 2012","null","12.8 Years"
