web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519894525-5848","https://www.planespotters.net/airline/China-Southern-Airlines?p=5","B-8849","Airbus A321-211(WL)","C12W24Y143","28. Feb 2017","null","1.0 Years"
"1519894525-5856","https://www.planespotters.net/airline/China-Southern-Airlines?p=5","B-8997","Airbus A321-211(WL)","C12W24Y143","28. Dec 2017","null","0.2 Years"
"1519894513-5560","https://www.planespotters.net/airline/China-Southern-Airlines?p=10","B-5742","Boeing 737-81B(WL)","C8W24Y132","13. May 2013","null","4.8 Years"
"1519894520-5721","https://www.planespotters.net/airline/China-Southern-Airlines?p=7","B-2620","Boeing 737-71B(WL)","C8W24Y88","14. Sep 2004","null","13.5 Years"
"1519894513-5565","https://www.planespotters.net/airline/China-Southern-Airlines?p=10","B-5748","Boeing 737-81B(WL)","C8W24Y132","12. Apr 2013","null","4.9 Years"
"1519894528-5907","https://www.planespotters.net/airline/China-Southern-Airlines?p=4","B-6355","Airbus A321-231","C12W24Y143","24. Jun 2008","null","9.7 Years"
"1519894528-5869","https://www.planespotters.net/airline/China-Southern-Airlines?p=4","B-1650","Airbus A321-231","C12W24Y143","13. Apr 2015","null","2.9 Years"
"1519894528-5890","https://www.planespotters.net/airline/China-Southern-Airlines?p=4","B-6265","Airbus A321-231","C12W24Y143","13. Apr 2006","null","12.0 Years"
"1519894525-5829","https://www.planespotters.net/airline/China-Southern-Airlines?p=5","B-6683","Airbus A321-211","C12W24Y143","15. Jul 2010","null","7.7 Years"
"1519894510-5538","https://www.planespotters.net/airline/China-Southern-Airlines?p=11","B-3138","Embraer ERJ-190LR (ERJ-190-100 LR)","C6W16Y76","08. May 2012","null","5.8 Years"
"1519894530-5928","https://www.planespotters.net/airline/China-Southern-Airlines?p=3","B-6897","Airbus A320-232","C8W24Y120","05. Jul 2012","null","5.7 Years"
