web-scraper-order,web-scraper-start-url,Reg,Aircraft Type,Config,Delivered,Fleet Number,Age
"1519893953-4918","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIKP","Airbus A330-343","F8C48Y165","05. Apr 2012","null","6.1 Years"
"1519893948-4813","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABVZ","Boeing 747-430","C67W32Y272","01. Feb 2001","null","17.1 Years"
"1519893948-4812","https://www.planespotters.net/airline/Lufthansa?p=6","D-ABVY","Boeing 747-430","C67W32Y272","11. Dec 2000","null","17.3 Years"
"1519893958-5010","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIWA","Airbus A320-214(WL)","CY180","17. May 2017","null","0.8 Years"
"1519893958-4989","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUF","Airbus A320-214(WL)","CY168","12. Jun 2014","null","3.7 Years"
"1519893953-4917","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIKO","Airbus A330-343","F8C48Y165","18. Feb 2009","null","9.1 Years"
"1519893956-4953","https://www.planespotters.net/airline/Lufthansa?p=3","D-AIRR","Airbus A321-131","CY205","26. Jan 1996","null","22.2 Years"
"1519893951-4837","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIGX","Airbus A340-313","C18W19Y261","08. Sep 2000","null","17.6 Years"
"1519893961-5054","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILN","Airbus A319-114","CY138","09. Jul 2007
(12. Sep 1997)","null","20.7 Years"
"1519893961-5034","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIBB","Airbus A319-112","CY138","03. Feb 2010","null","8.1 Years"
"1519893961-5076","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIPY","Airbus A320-211","CY168","22. Mar 2017
(20. Mar 1991)","null","27.1 Years"
"1519893958-4991","https://www.planespotters.net/airline/Lufthansa?p=2","D-AIUH","Airbus A320-214(WL)","CY168","06. Aug 2014","null","3.6 Years"
"1519893953-4923","https://www.planespotters.net/airline/Lufthansa?p=4","D-AIFC","Airbus A340-313","F8C36Y197","26. Jan 2001","null","17.2 Years"
"1519893953-4891","https://www.planespotters.net/airline/Lufthansa?p=4","D-AISL","Airbus A321-231","CY205","11. Mar 2008","null","10.0 Years"
"1519893951-4878","https://www.planespotters.net/airline/Lufthansa?p=5","D-AIMI","Airbus A380-841","F8C78W52Y371","14. May 2012","null","6.3 Years"
"1519893961-5058","https://www.planespotters.net/airline/Lufthansa?p=1","D-AILT","Airbus A319-114","CY138","04. Oct 2005
(04. Nov 1997)","null","20.4 Years"
"1519893961-5041","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIBI","Airbus A319-112","CY138","19. Sep 2012","null","5.5 Years"
"1519893953-4889","https://www.planespotters.net/airline/Lufthansa?p=4","D-AISJ","Airbus A321-231","CY205","23. Jan 2008","null","10.1 Years"
"1519893961-5082","https://www.planespotters.net/airline/Lufthansa?p=1","D-AIQU","Airbus A320-211","CY168","21. Dec 2000","null","17.3 Years"
